Duration,Sales,Commision,Age,Claim,Type_Travel Agency,Distribution_Online,Agency_encoded,Product_encoded,Destination_encoded
12,41.5,10.38,45,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,29.5,7.38,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
32,26.5,17.23,77,1,1,1,0.0364963503649635,0.05263157894736842,0.034722222222222224
5,22.0,7.7,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
20,35.0,12.25,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
56,29.0,9.57,70,0,1,0,0.0196078431372549,0.017045454545454544,0.004296455424274973
19,34.5,8.63,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
42,40.0,14.0,28,1,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
14,26.5,6.63,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,18.0,6.3,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
9,20.0,5.0,68,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,23.5,5.88,25,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,16.0,4.0,22,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,0.0,9.57,53,0,1,0,0.018867924528301886,0.017045454545454544,0.004296455424274973
19,22.0,7.7,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,57.0,19.95,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,16.0,4.0,69,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,40.0,10.0,57,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,60.0,15.0,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
55,17.55,4.39,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
39,22.0,7.7,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
22,23.5,5.88,31,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
36,40.0,14.0,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
74,37.0,12.95,26,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
3,15.0,6.0,30,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
7,46.8,11.7,33,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
41,33.5,8.38,29,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,22.0,7.7,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
11,67.0,16.75,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
31,51.0,12.75,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
50,18.0,6.3,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
83,35.0,12.25,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.007633587786259542
13,42.0,10.5,22,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
9,23.0,9.2,58,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
54,30.0,10.5,66,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
108,22.0,7.7,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
9,22.0,7.7,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
11,23.5,5.88,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,30.55,7.64,44,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,18.0,6.3,63,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
97,0.0,9.1,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
7,13.5,3.38,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,18.0,6.3,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
22,20.0,5.0,73,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,15.0,6.0,45,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
46,27.75,6.94,45,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
24,22.0,7.7,63,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
9,57.5,14.38,56,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
10,15.0,3.75,26,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,18.5,4.63,28,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
27,0.0,11.75,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,27.0,6.75,69,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
123,37.0,12.95,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,22.0,7.7,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
7,18.0,4.5,38,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
24,60.0,15.0,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
17,35.0,12.25,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.008849557522123894
9,35.0,12.25,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
69,63.5,15.88,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
27,35.0,12.25,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
24,26.0,9.1,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
15,22.0,7.7,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
8,29.0,7.25,33,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
42,32.0,8.0,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
2,18.0,6.3,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
40,47.0,11.75,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,15.0,3.75,54,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,26.0,9.1,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
4,18.5,4.63,34,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
18,27.0,6.75,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
38,30.0,10.5,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
9,20.0,5.0,57,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
33,42.0,14.7,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
20,59.0,14.75,63,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
99,37.0,12.95,42,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
9,27.0,6.75,19,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
92,13.5,3.38,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
36,31.0,12.4,40,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
34,39.0,9.75,33,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
18,18.5,4.63,30,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
1,15.0,6.0,44,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
71,30.0,10.5,21,0,1,0,0.005952380952380952,0.005952380952380952,0.004296455424274973
12,32.4,8.1,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
41,23.0,5.75,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,22.0,7.7,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
37,18.0,6.3,69,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
4,18.0,4.5,41,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
107,35.0,12.25,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
9,29.5,7.38,60,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,22.0,7.7,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,22.0,7.7,39,0,0,1,0.0047556142668428005,0.004319032536711776,0.016042780748663103
100,59.15,14.79,32,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
53,55.0,19.25,64,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
19,23.4,5.85,33,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
26,30.0,10.5,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
5,18.5,4.63,44,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,23.0,5.75,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,18.0,6.3,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
25,26.0,9.1,68,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
15,18.0,6.3,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
44,30.0,10.5,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
39,26.0,9.1,68,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
1,18.0,6.3,25,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
12,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
3,16.0,4.0,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,6.3,53,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
3,15.0,3.75,50,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
3,19.2,4.8,24,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
24,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
13,22.0,7.7,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
5,28.0,10.64,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
10,39.0,9.75,38,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
89,40.0,14.0,67,0,0,1,0.0047556142668428005,0.004319032536711776,0.008849557522123894
10,18.5,4.63,43,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
13,27.0,6.75,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,33.5,8.38,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
43,22.0,7.7,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
44,22.5,5.63,25,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
23,20.0,5.0,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
45,25.0,6.25,39,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,22.0,7.7,61,0,0,1,0.0047556142668428005,0.004319032536711776,0.0031645569620253164
2,18.0,6.3,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
12,32.5,8.13,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,13.5,3.38,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,31.2,20.28,29,0,1,1,0.0364963503649635,0.05263157894736842,0.004296455424274973
39,22.0,7.7,41,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,18.0,4.5,43,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,25.0,6.25,29,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
23,18.0,6.3,26,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
56,22.5,5.63,68,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
11,35.0,12.25,37,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
10,22.0,7.7,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
125,26.0,9.1,40,0,0,1,0.0047556142668428005,0.004319032536711776,0.034722222222222224
10,22.5,5.63,48,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
16,58.0,20.3,29,0,0,1,0.0047556142668428005,0.008141112618724558,0.0
38,31.85,7.96,25,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
5,0.0,9.57,27,0,1,0,0.01282051282051282,0.017045454545454544,0.004296455424274973
132,33.5,8.38,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
94,37.0,12.95,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
10,32.4,8.1,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
48,37.0,12.95,33,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,23.4,5.85,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
16,34.5,8.63,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
51,47.0,11.75,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
4,0.0,7.7,71,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,22.0,7.7,54,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
18,26.0,9.1,20,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
59,40.0,14.0,68,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
14,29.5,7.38,40,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
112,30.0,10.5,64,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
11,29.5,7.38,33,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
106,5.62,1.97,48,0,0,1,0.0,0.0,0.0
3,18.0,4.5,49,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
38,15.0,6.0,47,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
2,18.0,6.3,50,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
4,26.0,9.1,38,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
58,22.0,7.7,56,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
10,22.0,7.7,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
4,18.5,4.63,32,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
18,18.0,6.3,30,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
13,29.9,7.47,26,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,18.0,6.3,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
10,29.0,9.57,30,0,1,0,0.01282051282051282,0.017045454545454544,0.0061633281972265025
21,13.5,3.38,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
23,20.0,5.0,36,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,29.0,11.02,48,0,1,1,0.030534351145038167,0.045454545454545456,0.011538461538461539
8,24.05,6.01,21,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
8,22.0,7.7,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
4,22.0,7.7,44,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
4,13.5,3.38,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,26.5,6.63,48,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,15.0,6.0,47,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
61,16.0,4.0,46,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
21,22.0,7.7,29,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
4,16.0,4.0,34,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
33,26.0,9.1,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
14,15.0,6.0,35,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
12,40.0,10.0,28,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
12,26.5,6.63,27,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
22,60.0,15.0,21,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,39.0,9.75,47,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
39,35.0,12.25,28,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
22,26.0,9.1,45,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
10,43.55,10.89,45,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
72,30.0,10.5,81,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
41,13.5,3.38,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
19,60.75,15.19,35,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
6,22.0,7.7,26,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
10,22.0,7.7,59,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
45,41.5,10.38,43,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,47.5,11.88,30,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
78,40.0,14.0,51,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
8,22.5,5.63,35,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
12,22.0,7.7,52,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
34,31.0,12.4,30,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
4,13.5,3.38,35,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
46,65.65,16.41,25,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,11.5,2.88,37,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,18.0,6.3,48,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
34,60.0,15.0,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
10,27.0,6.75,29,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
8,16.0,4.0,24,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,27.75,6.94,27,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
24,18.0,6.3,43,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
14,62.0,15.5,26,1,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
6,18.0,6.3,46,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
12,18.5,4.63,38,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
10,30.55,7.64,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
39,22.0,7.7,36,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
17,23.0,5.75,25,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
13,29.0,7.25,52,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
7,32.5,8.13,39,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
16,35.0,12.25,55,0,0,1,0.0047556142668428005,0.004319032536711776,0.00477326968973747
11,58.2,14.55,29,0,0,1,0.059456550981974714,0.0670147954743255,0.05921757770632369
6,23.4,5.85,59,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
7,35.0,12.25,58,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
9,58.0,20.3,54,0,0,1,0.0047556142668428005,0.008141112618724558,0.006711409395973154
8,25.0,16.25,35,0,1,1,0.0364963503649635,0.05263157894736842,0.0
35,50.0,17.5,47,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
11,35.0,12.25,27,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
6,21.0,5.25,52,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
9,22.1,5.53,46,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
5,4.7,1.65,48,0,0,1,0.0,0.0,0.05921757770632369
24,18.0,6.3,57,0,0,1,0.0047556142668428005,0.004319032536711776,0.011538461538461539
6,0.0,6.0,28,0,0,1,0.0031746031746031746,0.008141112618724558,0.0031645569620253164
42,50.0,17.5,35,0,0,1,0.0047556142668428005,0.004319032536711776,0.0
16,16.0,4.0,19,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
6,11.5,2.88,59,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,14.95,3.74,30,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
14,22.1,5.53,26,1,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
40,22.0,7.7,32,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
17,40.0,10.0,38,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
31,30.0,10.5,69,0,1,0,0.005952380952380952,0.005952380952380952,0.0061633281972265025
15,26.0,9.1,65,0,0,1,0.0047556142668428005,0.004319032536711776,0.006711409395973154
9,27.0,6.75,56,0,0,1,0.059456550981974714,0.05725971370143149,0.05921757770632369
3,18.0,6.3,20,0,0,1,0.0047556142668428005,0.004319032536711776,0.0061633281972265025
20,22.0,8.36,48,0,1,1,0.030534351145038167,0.008141112618724558,0.011538461538461539
19,33.5,8.38,32,0,0,1,0.059456550981974714,0.032520325203252036,0.05921757770632369
34,22.0,7.7,49,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
7,18.0,6.3,60,0,0,1,0.0047556142668428005,0.004319032536711776,0.004296455424274973
